step,mean_S2,mean_injected_saturation,saturation_mass,mass_before,mass_after_graph_transport,mass_after_boundary_flux,mass_after_clipping,mass_error,mass_error_abs,mass_balance_residual,mass_balance_residual_abs,mass_residual,relative_mass_error,graph_transport_mass_change,boundary_flux_mass_change,clipping_mass_change,inlet_reset_mass_change,inlet_boundary_flux_mass,outlet_boundary_flux_mass,inlet_flux_mass,outlet_flux_mass,net_flux_mass,expected_mass_after,dt,max_cfl,stable_dt,cfl_number,max_water_cfl,max_inlet_flux_cfl,max_outlet_flux_cfl,max_outgoing_flux,max_outgoing_water_flux,saturation_min,saturation_max,saturation_effective_min,saturation_effective_max,assemble_time_seconds,full_stokes_solve_time_seconds,hoddpnm_schur_solve_time_seconds,total_time_seconds,velocity_error,pressure_error,velocity_l2_rel_difference_vs_full_discrete,pressure_l2_rel_difference_vs_full_discrete,pressure_l2_rel_mean_aligned_difference_vs_full_discrete,pressure_min,pressure_max,schur_solver,schur_preconditioner,dense_schur_used,schur_iterations,schur_relative_residual,mixed_dofs,velocity_dofs,pressure_dofs,hoddpnm_interface_dofs,hoddpnm_active_schur_dofs,hoddpnm_active_dof_ratio,hoddpnm_known_fixed_dofs,hoddpnm_free_interior_dofs_eliminated,hoddpnm_eliminated_dofs,pressure_boundary_dofs,pressure_interior_dofs_eliminated
1,0.05637874999999999,0.05637874999999999,6.609999999999999,6.249999999999999,6.249999999999999,6.609999999999999,6.609999999999999,0.0,0.0,0.0,0.0,3.3306690738754696e-16,5.038833697239743e-17,0.0,0.36,0.0,0.0,0.36,0.0,0.36,0.0,0.36,6.609999999999999,0.08,0.062208,0.6430041152263375,0.062208,0.0,0.05832000000000001,0.0,0.6,0.0,0.05,0.10832000000000001,0.0,0.0,0.08168999999179505,0.007511200004955754,0.00225650001084432,0.09145770000759512,2.6020443942198744e-07,6.001380697317915e-08,2.6020443942198744e-07,5.7214917158668716e-08,6.001380697317915e-08,-2475030468.364656,6870037201.477621,gmres,ilu,False,7,5.5597134249295304e-08,1093,1029,64,187,7,0.006404391582799634,985,101,101,7,57
2,0.0627575,0.0627575,6.969999999999999,6.609999999999999,6.609999999999999,6.97,6.969999999999999,0.0,0.0,0.0,0.0,-5.551115123125783e-16,-7.964297163738571e-17,0.0,0.36,-8.881784197001252e-16,0.0,0.36,0.0,0.36,0.0,0.36,6.969999999999999,0.08,0.062208,0.6430041152263375,0.062208,0.0,0.05832000000000001,0.0,0.6,0.0,0.05,0.16664,0.0,0.0,0.04352760000620037,0.007421100017381832,0.001987399999052286,0.05293610002263449,2.6020443942198744e-07,6.001380697317915e-08,2.6020443942198744e-07,5.7214917158668716e-08,6.001380697317915e-08,-2475030468.364656,6870037201.477621,gmres,ilu,False,7,5.5597134249295304e-08,1093,1029,64,187,7,0.006404391582799634,985,101,101,7,57
